1759820219772,VALUE,141.57568359375
1759820224768,VALUE,141.57568359375
1759820229768,VALUE,141.57568359375
1759820234770,VALUE,141.57568359375
1759820239767,VALUE,141.57568359375
1759820244768,VALUE,141.57568359375
1759820249764,VALUE,141.57568359375
1759820254767,VALUE,141.57568359375
1759820259776,VALUE,141.57568359375
1759820264767,VALUE,141.57568359375
1759820269765,VALUE,141.57568359375
1759820274767,VALUE,141.57568359375
1759820279762,VALUE,141.57568359375
1759820284772,VALUE,141.57568359375
1759820289766,VALUE,141.57568359375
1759820294767,VALUE,141.57568359375
1759820299767,VALUE,141.57568359375
1759820304768,VALUE,141.57568359375
1759820309762,VALUE,141.57568359375
1759820314767,VALUE,141.57568359375
1759820319767,VALUE,141.57568359375
1759820324777,VALUE,141.57568359375
1759820329766,VALUE,141.57568359375
1759820334775,VALUE,141.57568359375
1759820339766,VALUE,141.57568359375
1759820344765,VALUE,141.57568359375
1759820349763,VALUE,141.57568359375
1759820354760,VALUE,141.57568359375
1759820359762,VALUE,141.57568359375
1759820364771,VALUE,141.57568359375
1759820369763,VALUE,141.57568359375
1759820374771,VALUE,141.57568359375
1759820379760,VALUE,141.57568359375
1759820384770,VALUE,141.57568359375
1759820389765,VALUE,141.57568359375
1759820394769,VALUE,141.57568359375
1759820399761,VALUE,141.57568359375
1759820404764,VALUE,141.57568359375
1759820409761,VALUE,141.57568359375
1759820414764,VALUE,141.57568359375
1759820419760,VALUE,141.57568359375
1759820424770,VALUE,141.57568359375
1759820429763,VALUE,141.57568359375
1759820434763,VALUE,141.57568359375
1759820439768,VALUE,141.57568359375
1759820444763,VALUE,141.57568359375
1759820449760,VALUE,141.57568359375
1759820454760,VALUE,141.57568359375
1759820459760,VALUE,141.57568359375
1759820464765,VALUE,141.57568359375
1759820469762,VALUE,141.57568359375
1759820474757,VALUE,141.57568359375
1759820479761,VALUE,141.57568359375
1759820484761,VALUE,141.57568359375
1759820489762,VALUE,141.57568359375
1759820494764,VALUE,141.57568359375
1759820499760,VALUE,141.57568359375
1759820504763,VALUE,141.57568359375
1759820509759,VALUE,141.57568359375
1759820514762,VALUE,141.57568359375
1759820519761,VALUE,141.57568359375
1759820524760,VALUE,141.57568359375
1759820529757,VALUE,141.57568359375
1759820534760,VALUE,141.57568359375
1759820539755,VALUE,141.57568359375
1759820544760,VALUE,141.57568359375
1759820549761,VALUE,141.57568359375
1759820554762,VALUE,141.57568359375
1759820559759,VALUE,141.57568359375
1759820564763,VALUE,141.57568359375
1759820569757,VALUE,141.57568359375
1759820574760,VALUE,141.57568359375
1759820579759,VALUE,141.57568359375
1759820584766,VALUE,141.57568359375
1759820589769,VALUE,141.57568359375
1759820594784,VALUE,141.57568359375
1759820599760,VALUE,141.57568359375
1759820604759,VALUE,141.57568359375
1759820609755,VALUE,141.57568359375
1759820614760,VALUE,141.57568359375
1759820619756,VALUE,141.57568359375
1759820624755,VALUE,141.57568359375
1759820629761,VALUE,141.57568359375
1759820634761,VALUE,141.57568359375
1759820639758,VALUE,141.57568359375
1759820644771,VALUE,141.57568359375
1759820649758,VALUE,141.57568359375
1759820654756,VALUE,141.57568359375
1759820659753,VALUE,141.57568359375
1759820664758,VALUE,141.57568359375
1759820669753,VALUE,141.57568359375
1759820674756,VALUE,141.57568359375
1759820679754,VALUE,141.57568359375
1759820684758,VALUE,141.57568359375
1759820689754,VALUE,141.57568359375
1759820694757,VALUE,141.57568359375
1759820699754,VALUE,141.57568359375
1759820704757,VALUE,141.57568359375
1759820709757,VALUE,141.57568359375
1759820714756,VALUE,141.57568359375
1759820719755,VALUE,141.57568359375
1759820724752,VALUE,141.57568359375
1759820729752,VALUE,141.57568359375
1759820734752,VALUE,141.57568359375
1759820739751,VALUE,141.57568359375
1759820744755,VALUE,141.57568359375
1759820749751,VALUE,141.57568359375
1759820754759,VALUE,141.57568359375
